Dataset	ScanNumber	Ion Injection Time (ms)	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	Scan Filter Text	Source Voltage (kV)	Source Current (uA)
407579	2680	0.163	1.78	1	237.1187	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2681	0.167	1.78	1	237.0585	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2682	0.182	1.78	1	237.0935	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2683	0.171	1.78	1	237.0956	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2684	0.192	1.78	1	237.0625	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2685	0.176	1.78	1	237.0946	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.24
407579	2686	0.166	1.78	1	237.0589	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
407579	2687	0.166	1.78	1	237.0607	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.27
407579	2688	0.173	1.78	1	237.0778	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.32
407579	2689	0.172	1.78	1	237.0512	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.35
407579	2690	0.154	1.78	1	237.0468	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2691	0.160	1.78	1	237.0394	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2692	0.156	1.78	1	237.0945	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2693	0.166	1.78	1	237.0369	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2694	0.166	1.78	1	237.0744	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2695	0.178	1.78	1	223.0555	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.17
407579	2696	0.103	1.78	1	223.0134	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2697	0.157	1.78	1	237.0655	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2698	0.178	1.78	1	237.0901	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.22
407579	2699	0.188	1.78	1	237.0452	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
407579	2700	0.203	1.78	1	237.0486	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.28
407579	2701	0.193	1.78	1	237.0113	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.33
407579	2702	0.189	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.34
407579	2703	0.166	1.78	1	237.0955	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2704	0.156	1.78	1	237.0688	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2705	0.149	1.78	1	237.0343	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.11
407579	2706	0.191	1.78	1	237.1056	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2707	0.165	1.78	1	237.0373	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2708	0.177	1.78	1	237.0841	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.21
407579	2709	0.188	1.78	1	237.0607	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2710	0.197	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.21
407579	2711	0.164	1.78	1	237.0417	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.22
407579	2712	0.174	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.27
407579	2713	0.164	1.78	1	237.0546	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.28
407579	2714	0.172	1.78	1	237.0744	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.28
407579	2715	0.179	1.78	1	237.0743	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.29
407579	2716	0.183	1.78	1	237.0865	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2717	0.156	1.78	1	237.0832	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2718	0.192	1.78	1	223.0782	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2719	0.133	1.78	1	223.0351	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2720	0.188	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2721	0.165	1.78	1	237.0722	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2722	0.142	1.78	1	237.0357	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2723	0.178	1.78	1	237.0667	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.22
407579	2724	0.180	1.78	1	237.0489	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
407579	2725	0.177	1.78	1	237.0696	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
407579	2726	0.156	1.78	1	237.0763	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.27
407579	2727	0.196	1.78	1	237.0800	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.31
407579	2728	0.174	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.31
407579	2729	0.184	1.78	1	237.0014	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.10
407579	2730	0.181	1.78	1	237.0525	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.10
407579	2731	0.193	1.78	1	237.0852	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2732	0.177	1.78	1	237.1183	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2733	0.169	1.78	1	237.0979	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2734	0.187	1.78	1	237.0579	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2735	0.194	1.78	1	237.0677	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2736	0.174	1.78	1	237.0519	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2737	0.182	1.78	1	237.0610	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2738	0.165	1.78	1	237.0397	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.25
407579	2739	0.164	1.78	1	237.0538	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.28
407579	2740	0.133	1.78	1	237.0742	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.28
407579	2741	0.185	1.78	1	237.0459	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.32
407579	2742	0.195	1.78	1	237.0567	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2743	0.183	1.78	1	237.0555	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.27
407579	2744	0.195	1.78	1	237.0890	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2745	0.189	1.78	1	237.0910	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2746	0.189	1.78	1	237.0763	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2747	0.192	1.78	1	237.0693	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2748	0.171	1.78	0	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2749	0.180	1.78	1	237.0674	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2750	0.171	1.78	1	237.0504	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.22
407579	2751	0.167	1.78	1	237.1024	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.26
407579	2752	0.164	1.78	1	237.0563	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.28
407579	2753	0.185	1.78	1	237.0367	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.29
407579	2754	0.159	1.78	1	237.0488	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.34
407579	2755	0.151	1.78	1	237.0433	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2756	0.159	1.78	1	237.0803	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2757	0.164	1.78	1	237.0569	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2758	0.195	1.78	1	237.0628	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2759	0.173	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2760	0.191	1.78	1	237.0456	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2761	0.184	1.78	1	237.0432	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2762	0.173	1.78	1	237.0367	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
407579	2763	0.171	1.78	1	237.0716	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.25
407579	2764	0.166	1.78	1	237.0888	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.30
407579	2765	0.182	1.78	1	237.0864	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.27
407579	2766	0.162	1.78	1	237.0608	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.34
407579	2767	0.197	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.33
407579	2768	0.163	1.78	1	237.0757	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2769	0.143	1.78	1	237.0663	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.10
407579	2770	0.159	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.15
407579	2771	0.147	1.78	1	237.1049	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.15
407579	2772	0.161	1.78	1	237.0572	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.17
407579	2773	0.146	1.78	1	237.0513	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.17
407579	2774	0.179	1.78	1	237.0801	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.19
407579	2775	0.166	1.78	1	223.0657	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.26
407579	2776	0.161	1.78	1	237.0395	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2777	0.160	1.78	1	237.0691	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.28
407579	2778	0.154	1.78	1	237.0533	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.32
407579	2779	0.160	1.78	1	237.0667	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.36
407579	2780	0.171	1.78	1	237.0640	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2781	0.164	1.78	1	237.0669	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2782	0.162	1.78	1	237.0885	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2783	0.163	1.78	1	237.0591	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2784	0.161	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2785	0.149	1.78	1	237.0981	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2786	0.181	1.78	1	237.0518	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.17
407579	2787	0.172	1.78	1	237.0887	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.19
407579	2788	0.177	1.78	1	237.0418	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.22
407579	2789	0.170	1.78	1	237.0927	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.25
407579	2790	0.173	1.78	1	237.0459	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
407579	2791	0.167	1.78	1	237.0840	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.29
407579	2792	0.156	1.78	1	237.0912	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.31
407579	2793	0.165	1.78	1	237.1038	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.35
407579	2794	0.169	1.78	1	237.0546	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.11
407579	2795	0.165	1.78	1	237.0392	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2796	0.165	1.78	1	237.1022	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2797	0.171	1.78	1	237.0389	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2798	0.175	1.78	1	237.0812	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2799	0.147	1.78	1	237.0531	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.19
407579	2800	0.144	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.19
407579	2801	0.167	1.78	1	237.0871	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.21
407579	2802	0.156	1.78	1	237.1015	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
407579	2803	0.161	1.78	1	237.0452	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.25
407579	2804	0.150	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.28
407579	2805	0.155	1.78	1	237.0958	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.32
407579	2806	0.156	1.78	1	237.1057	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.32
407579	2807	0.161	1.78	1	237.0851	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.33
407579	2808	0.182	1.78	1	237.1073	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.11
407579	2809	0.172	1.78	1	237.0524	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2810	0.169	1.78	1	237.0556	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2811	0.167	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2812	0.177	1.78	1	237.0753	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2813	0.161	1.78	1	237.0580	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.17
407579	2814	0.169	1.78	1	237.0945	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2815	0.160	1.78	1	237.0345	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.21
407579	2816	0.158	1.78	1	237.0617	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.22
407579	2817	0.162	1.78	1	237.0535	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.27
407579	2818	0.190	1.78	1	237.0421	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.30
407579	2819	0.164	1.78	1	237.0471	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.32
407579	2820	0.156	1.78	1	237.0646	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.11
407579	2821	0.165	1.78	1	237.0602	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2822	0.181	1.78	1	237.0523	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2823	0.179	1.78	1	237.0492	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2824	0.171	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2825	0.146	1.78	1	237.1127	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2826	0.150	1.78	1	237.0398	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.19
407579	2827	0.168	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2828	0.165	1.78	1	237.0767	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2829	0.136	1.78	1	237.0457	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.25
407579	2830	0.160	1.78	1	237.0675	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.26
407579	2831	0.177	1.78	1	237.0733	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.32
407579	2832	0.162	1.78	1	237.0605	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2833	0.155	1.78	1	237.0894	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.32
407579	2834	0.159	1.78	1	237.0572	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.10
407579	2835	0.131	1.78	1	237.0695	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2836	0.147	1.78	1	237.0471	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2837	0.169	1.78	1	237.0754	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2838	0.148	1.78	1	237.0746	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.17
407579	2839	0.165	1.78	1	237.0102	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.19
407579	2840	0.156	1.78	1	237.0788	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.21
407579	2841	0.165	1.78	1	237.0882	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.24
407579	2842	0.175	1.78	1	237.0386	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.26
407579	2843	0.167	1.78	1	237.0485	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.30
407579	2844	0.143	1.78	1	237.0659	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.33
407579	2845	0.159	1.78	1	237.0590	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.30
407579	2846	0.164	1.78	1	237.0806	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2847	0.136	1.78	1	237.0866	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2848	0.178	1.78	1	237.0589	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2849	0.150	1.78	1	237.0679	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2850	0.142	1.78	1	237.0639	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2851	0.149	1.78	1	237.0870	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2852	0.138	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.20
407579	2853	0.150	1.78	1	237.0758	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2854	0.151	1.78	1	237.0830	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.25
407579	2855	0.163	1.78	1	236.9940	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.29
407579	2856	0.153	1.78	1	237.0540	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.30
407579	2857	0.159	1.78	1	237.0425	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.33
407579	2858	0.147	1.78	1	236.9716	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2859	0.161	1.78	1	237.0701	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2860	0.148	1.78	1	237.0765	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2861	0.167	1.78	1	237.0622	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2862	0.130	1.78	1	237.0557	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2863	0.156	1.78	1	237.0702	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.17
407579	2864	0.159	1.78	1	237.0696	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2865	0.176	1.78	1	237.0862	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2866	0.162	1.78	1	237.0409	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.26
407579	2867	0.170	1.78	1	237.0944	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.28
407579	2868	0.132	1.78	1	237.1073	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.29
407579	2869	0.167	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.35
407579	2870	0.167	1.78	1	237.0611	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2871	0.142	1.78	1	237.0578	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2872	0.145	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2873	0.144	1.78	1	237.0928	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2874	0.129	1.78	1	237.0831	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2875	0.154	1.78	1	237.0470	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2876	0.143	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.19
407579	2877	0.149	1.78	1	237.1033	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.21
407579	2878	0.158	1.78	1	237.0489	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2879	0.162	1.78	1	237.0347	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.26
407579	2880	0.154	1.78	1	237.0706	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.29
407579	2881	0.142	1.78	1	237.0755	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.30
407579	2882	0.145	1.78	1	237.1013	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.32
407579	2883	0.158	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.29
407579	2884	0.155	1.78	1	237.0872	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2885	0.126	1.78	1	237.1007	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2886	0.146	1.78	1	237.0544	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2887	0.140	1.78	1	237.0744	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2888	0.146	1.78	1	237.0747	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2889	0.142	1.78	1	237.0669	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2890	0.150	1.78	1	237.0998	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2891	0.141	1.78	1	237.0380	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2892	0.139	1.78	1	223.0715	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.25
407579	2893	0.138	1.78	1	237.0937	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.25
407579	2894	0.149	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.29
407579	2895	0.149	1.78	1	237.0712	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.32
407579	2896	0.143	1.78	1	237.0537	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2897	0.150	1.78	1	237.0355	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.14
407579	2898	0.149	1.78	1	237.0831	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.11
407579	2899	0.146	1.78	1	237.0732	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2900	0.156	1.78	1	237.0803	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2901	0.167	1.78	1	237.0677	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2902	0.157	1.78	1	237.0620	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2903	0.167	1.78	1	237.0796	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.21
407579	2904	0.147	1.78	1	237.0764	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.22
407579	2905	0.159	1.78	1	237.0521	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.25
407579	2906	0.164	1.78	1	237.0650	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.29
407579	2907	0.166	1.78	1	237.1140	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.35
407579	2908	0.135	1.78	1	237.0899	ITMS + p NSI Z ms [150.00-2000.00]	2.27	0.28
407579	2909	0.156	1.78	1	237.0736	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.12
407579	2910	0.179	1.78	1	237.0970	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.15
407579	2911	0.136	1.78	1	237.0654	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2912	0.156	1.78	1	237.0372	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2913	0.150	1.78	1	237.0505	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2914	0.167	1.78	1	237.1151	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.17
407579	2915	0.167	1.78	1	0	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.16
407579	2916	0.151	1.78	1	237.0628	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.23
407579	2917	0.146	1.78	1	237.0803	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.25
407579	2918	0.156	1.78	1	237.0660	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
407579	2919	0.141	1.78	1	237.0707	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.31
407579	2920	0.149	1.78	1	237.0402	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.31
407579	2921	0.152	1.78	1	237.0566	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2922	0.150	1.78	1	237.0794	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2923	0.131	1.78	1	237.0350	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.11
407579	2924	0.142	1.78	1	237.0999	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2925	0.137	1.78	1	237.0760	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2926	0.132	1.78	1	237.0476	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2927	0.151	1.78	1	237.0869	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2928	0.121	1.78	1	237.0427	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.21
407579	2929	0.163	1.78	1	237.0592	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.22
407579	2930	0.141	1.78	1	237.0500	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.25
407579	2931	0.136	1.78	1	237.1215	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
407579	2932	0.152	1.78	1	237.0766	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.26
407579	2933	0.148	1.78	1	237.0508	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.29
407579	2934	0.166	1.78	1	237.1030	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.31
407579	2935	0.135	1.78	1	237.0469	ITMS + p NSI Z ms [150.00-2000.00]	2.26	0.25
407579	2936	0.133	1.78	1	237.0741	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.13
407579	2937	0.141	1.78	1	237.0741	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.11
407579	2938	0.151	1.78	1	237.0597	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2939	0.166	1.78	1	237.0754	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.18
407579	2940	0.157	1.78	1	237.0543	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.16
407579	2941	0.181	1.78	1	237.0533	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.20
407579	2942	0.149	1.78	1	237.0850	ITMS + p NSI Z ms [150.00-2000.00]	2.25	0.24
