Dataset	ScanNumber	Micro Scan Count	Ion Injection Time (ms)	Elapsed Scan Time (sec)	API Source CID Energy	Average Scan by Inst	Charge State	Monoisotopic M/Z	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
400657	797	3	27.912	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.00
400657	798	3	31.617	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.94
400657	799	3	26.293	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.00
400657	800	3	27.502	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.82
400657	801	3	32.425	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.00
400657	802	3	26.716	2.65	0	No	1	393.0845	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.57	160.03
400657	803	3	28.877	2.67	0	No	1	393.0845	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.79
400657	804	3	38.236	2.69	0	No	1	393.0845	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.94
400657	805	3	25.709	2.66	0	No	1	393.0843	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.85
400657	806	3	30.154	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.00
400657	807	3	29.201	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.94
400657	808	3	27.264	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	160.15
400657	809	3	27.889	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.12
400657	810	3	28.558	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.91
400657	811	3	27.417	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.94
400657	812	3	25.384	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.09
400657	813	3	26.579	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.82
400657	814	3	29.086	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.12
400657	815	3	27.181	2.65	0	No	1	393.0844	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.82
400657	816	3	25.946	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.45	160.03
400657	817	3	26.476	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.00
400657	818	3	28.089	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.03
400657	819	3	26.786	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.06
400657	820	3	27.107	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.97
400657	821	3	28.340	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.35	159.82
400657	822	3	27.398	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.15
400657	823	3	26.436	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.03
400657	824	3	25.798	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.88
400657	825	3	30.423	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.03
400657	826	3	28.580	2.66	0	No	1	393.0845	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	159.91
400657	827	3	31.534	2.67	0	No	1	393.0846	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	160.06
400657	828	3	33.029	2.67	0	No	1	393.0844	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.94
400657	829	3	25.607	2.66	0	No	1	393.0845	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	160.12
400657	830	3	27.606	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.34	160.00
400657	831	3	27.839	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.91
400657	832	3	28.072	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.15
400657	833	3	26.734	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.94
400657	834	3	25.362	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	160.00
400657	835	3	30.191	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.97
400657	836	3	31.339	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.03
400657	837	3	27.139	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.91
400657	838	3	28.074	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.97
400657	839	3	26.612	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.97
400657	840	3	31.049	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.09
400657	841	3	38.175	2.68	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.06
400657	842	3	22.318	2.64	0	No	1	437.1951	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	159.94
400657	843	3	300.000	3.48	0	No	0	0	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	2.40	-0.01	160.21
400657	844	3	214.960	3.22	0	No	1	305.1583	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0	160.00
400657	845	3	11.917	2.61	0	No	1	305.1581	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.59	160.00
400657	846	3	17.286	2.63	0	No	0	0	T=4e6	RF=2300V TmpDiff=+0.33K	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.03
400657	847	3	112.361	2.91	0	No	1	371.1015	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.09
400657	848	3	134.139	2.99	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.74	160.00
400657	849	3	18.673	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.03
400657	850	3	20.233	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.00
400657	851	3	17.848	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.03
400657	852	3	19.745	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.91
400657	853	3	18.783	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.00
400657	854	3	24.356	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.12
400657	855	3	20.382	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.03
400657	856	3	20.113	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.91
400657	857	3	21.241	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.45	160.03
400657	858	3	19.771	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	159.82
400657	859	3	18.657	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.09
400657	860	3	20.243	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.60	159.91
400657	861	3	14.857	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.61	159.97
400657	862	3	25.789	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.68	159.97
400657	863	3	14.577	2.61	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.68	160.21
400657	864	3	16.720	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.68	160.06
400657	865	3	29.618	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.70	160.03
400657	866	3	17.472	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.69	159.76
400657	867	3	12.121	2.61	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	1.16	160.12
400657	868	3	11.238	2.61	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	1.27	159.91
400657	869	3	13.818	2.62	0	No	1	305.1583	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	1.36	159.91
400657	870	3	11.033	2.60	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	1.38	159.88
400657	871	3	11.656	2.61	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	1.29	160.03
400657	872	3	10.905	2.61	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	1.28	159.94
400657	873	3	11.682	2.61	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	1.33	160.00
400657	874	3	10.141	2.61	0	No	1	305.1581	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.87	159.82
400657	875	3	9.410	2.60	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.85	159.91
400657	876	3	10.542	2.60	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.89	160.06
400657	877	3	11.057	2.61	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.89	160.06
400657	878	3	9.852	2.60	0	No	1	305.1583	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.90	159.82
400657	879	3	8.741	2.60	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.87	159.97
400657	880	3	100.553	2.88	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	1.70	0.09	160.00
400657	881	3	300.000	3.47	0	No	0	0	T=4e6	Ufill=0.26 RF=2300V	240000	148270769.815	4735638.273	FTMS + p NSI Full ms [210.00-2000.00]	1.70	0.08	159.88
400657	882	3	300.000	3.48	0	No	1	437.1936	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	1.70	0.06	159.91
400657	883	3	300.000	3.47	0	No	1	305.1582	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	1.70	0.01	160.03
400657	884	3	300.000	3.47	0	No	1	305.1582	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	1.80	0.01	160.12
400657	885	3	300.000	3.47	0	No	0	0	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	1.80	-0.02	160.03
400657	886	3	66.791	2.77	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	1.80	0.01	160.27
400657	887	3	228.449	3.26	0	No	0	0	T=4e6	Ufill=0.01 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	2.10	0.22	159.88
400657	888	3	81.006	2.82	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.10	0.29	159.88
400657	889	3	171.379	3.09	0	No	0	0	T=4e6	Ufill=0.054 RF=2300V	240000	148270850.212	4735643.408	FTMS + p NSI Full ms [210.00-2000.00]	2.10	0.19	160.21
400657	890	3	88.733	2.84	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.10	0.30	160.03
400657	891	3	22.168	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.10	0.24	159.91
400657	892	3	16.608	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.85	159.88
400657	893	3	16.883	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.80	160.03
400657	894	3	15.689	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.78	160.00
400657	895	3	13.456	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.75	159.79
400657	896	3	14.983	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.73	160.15
400657	897	3	15.675	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.78	159.82
400657	898	3	14.940	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.79	160.03
400657	899	3	15.262	2.62	0	No	1	305.1581	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.74	159.94
400657	900	3	14.366	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.75	160.00
400657	901	3	16.864	2.61	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.76	160.12
400657	902	3	18.262	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.82	159.88
400657	903	3	14.358	2.62	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.84	160.12
400657	904	3	13.655	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.73	159.94
400657	905	3	14.925	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.75	160.09
400657	906	3	13.695	2.61	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.74	159.94
400657	907	3	14.219	2.61	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.75	159.91
400657	908	3	16.167	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.74	160.15
400657	909	3	13.453	2.62	0	No	1	289.1550	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.73	159.94
400657	910	3	12.887	2.61	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.67	159.97
400657	911	3	12.824	2.62	0	No	1	289.1551	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.70	159.82
400657	912	3	12.610	2.61	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.69	159.91
400657	913	3	12.736	2.61	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.66	160.00
400657	914	3	13.495	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.71	159.94
400657	915	3	12.898	2.61	0	No	1	289.1551	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.67	159.79
400657	916	3	15.899	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.67	160.09
400657	917	3	13.955	2.61	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.59	160.00
400657	918	3	15.250	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.63	159.91
400657	919	3	15.135	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.61	160.00
400657	920	3	25.978	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.68	160.00
400657	921	3	15.758	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.66	159.94
400657	922	3	16.407	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.68	159.94
400657	923	3	17.319	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.67	160.21
400657	924	3	16.170	2.62	0	No	1	305.1582	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.74	160.03
400657	925	3	21.718	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.64	159.94
400657	926	3	25.180	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.68	160.00
400657	927	3	18.647	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.67	159.94
400657	928	3	23.147	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.64	159.88
400657	929	3	24.628	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.68	160.24
400657	930	3	26.297	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.64	160.00
400657	931	3	21.566	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.62	160.03
400657	932	3	24.199	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.80	0.64	159.82
400657	933	3	21.886	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.90	160.00
400657	934	3	17.423	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.86	160.18
400657	935	3	17.666	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.97	160.03
400657	936	3	16.701	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.88	159.97
400657	937	3	15.546	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.77	159.97
400657	938	3	16.792	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.99	159.85
400657	939	3	117.902	2.93	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.85	159.97
400657	940	3	21.637	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.82	159.91
400657	941	3	159.731	3.07	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	1.15	160.00
400657	942	3	43.394	2.69	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	1.00	159.94
400657	943	3	26.891	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	1.04	159.88
400657	944	3	17.917	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.97	160.12
400657	945	3	16.226	2.62	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.75	159.88
400657	946	3	17.090	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.69	160.00
400657	947	3	18.709	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.96	159.94
400657	948	3	17.692	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.90	160.06
400657	949	3	20.266	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.88	159.91
400657	950	3	18.015	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.92	159.70
400657	951	3	18.951	2.63	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.85	160.03
400657	952	3	14.646	2.62	0	No	1	305.1581	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	3.00	0.71	160.06
