Dataset	ScanNumber	Ion Injection Time (ms)	Analyzer Temperature	Conversion Parameter B	Conversion Parameter C	Temperature Comp. (ppm)	Space Charge Comp. (ppm)	PS Inj. Time (ms)	Analog Input 1 (V)	Analog Input 2 (V)	Scan Filter Text	Source TMP Temperature (°C)
286691	902	100.000	30.93	67865532.6527	-16138892.6975	-5.37	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	903	100.000	30.93	67865532.7222	-16138892.7315	-5.37	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	904	100.000	30.93	67865532.4919	-16138892.6215	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	905	100.000	30.93	67865532.6080	-16138892.6770	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	906	100.000	30.93	67865532.6119	-16138892.6781	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	907	100.000	30.93	67865532.2596	-16138892.5112	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	908	100.000	30.93	67865532.5913	-16138892.6688	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	909	100.000	30.93	67865532.3644	-16138892.5619	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	910	100.000	30.93	67865532.4906	-16138892.6212	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	911	100.000	30.93	67865532.4626	-16138892.6077	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	912	100.000	30.93	67865532.8750	-16138892.8039	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	913	100.000	30.93	67865532.4775	-16138892.6154	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	914	100.000	30.93	67865532.5860	-16138892.6674	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	915	100.000	30.93	67865532.4360	-16138892.5957	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	916	100.000	30.93	67865532.6484	-16138892.6971	-5.37	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	917	100.000	30.93	67865532.4003	-16138892.5787	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	918	100.000	30.93	67865532.4607	-16138892.6079	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	919	100.000	30.93	67865532.6369	-16138892.6902	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	920	100.000	30.93	67865532.8850	-16138892.8089	-5.37	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	921	100.000	30.93	67865532.4955	-16138892.6231	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	922	100.000	30.93	67865532.5305	-16138892.6402	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	923	100.000	30.93	67865532.4420	-16138892.5988	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	924	100.000	30.93	67865532.7949	-16138892.7658	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	925	100.000	30.93	67865532.8512	-16138892.7930	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	926	100.000	30.93	67865532.4565	-16138892.6054	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	927	100.000	30.93	67865532.2991	-16138892.5300	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	928	100.000	30.93	67865532.5222	-16138892.6355	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	929	100.000	30.93	67865532.6886	-16138892.7154	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	930	100.000	30.93	67865532.5736	-16138892.6609	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	931	100.000	30.93	67865532.5463	-16138892.6485	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	932	100.000	30.93	67865532.6119	-16138892.6792	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	933	100.000	30.93	67865532.5482	-16138892.6488	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	934	100.000	30.93	67865532.7214	-16138892.7314	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	935	100.000	30.93	67865531.9544	-16138892.3660	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	936	100.000	30.93	67865532.3396	-16138892.5502	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	937	100.000	30.93	67865532.4173	-16138892.5869	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	938	100.000	30.93	67865532.4736	-16138892.6130	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	939	100.000	30.93	67865532.6662	-16138892.7051	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	940	100.000	30.93	67865532.3307	-16138892.5456	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	941	100.000	30.93	67865532.2302	-16138892.4966	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	942	100.000	30.93	67865532.8590	-16138892.7969	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	943	100.000	30.93	67865532.1836	-16138892.4745	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	944	100.000	30.93	67865532.6020	-16138892.6741	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	945	100.000	30.93	67865532.7650	-16138892.7518	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	946	100.000	30.93	67865532.3979	-16138892.5777	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	947	100.000	30.93	67865533.0398	-16138892.8829	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	948	100.000	30.93	67865532.9647	-16138892.8462	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	949	100.000	30.93	67865532.8093	-16138892.7725	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	950	100.000	30.93	67865532.9016	-16138892.8160	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	951	100.000	30.93	67865532.5694	-16138892.6582	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	952	100.000	30.93	67865532.6046	-16138892.6759	-5.37	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	953	100.000	30.93	67865533.0020	-16138892.8646	-5.37	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	954	100.000	30.93	67865532.4225	-16138892.5880	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	955	100.000	30.93	67865533.0011	-16138892.8637	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	956	100.000	30.93	67865532.7121	-16138892.7263	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	957	100.000	30.93	67865532.7102	-16138892.7256	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	958	100.000	30.93	67865532.8787	-16138892.8064	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	959	100.000	30.93	67865532.5155	-16138892.6336	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	960	100.000	30.93	67865532.7501	-16138892.7440	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	961	100.000	30.93	67865532.7884	-16138892.7633	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	962	100.000	30.93	67865532.5929	-16138892.6700	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	963	100.000	30.93	67865532.1739	-16138892.4703	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	964	100.000	30.93	67865532.3548	-16138892.5568	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	965	100.000	30.93	67865532.2166	-16138892.4911	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	966	100.000	30.93	67865532.2262	-16138892.4953	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	967	100.000	30.93	67865532.3274	-16138892.5443	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	968	100.000	30.93	67865532.4621	-16138892.6075	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	969	100.000	30.93	67865531.9490	-16138892.3639	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	970	100.000	30.93	67865532.1712	-16138892.4693	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	971	100.000	30.93	67865531.9257	-16138892.3526	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	972	100.000	30.93	67865532.1750	-16138892.4717	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	973	100.000	30.93	67865531.7560	-16138892.2723	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	974	100.000	30.93	67865531.9548	-16138892.3666	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	975	100.000	30.93	67865531.6905	-16138892.2401	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	976	100.000	30.96	67865528.3629	-16138890.6583	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	977	100.000	30.96	67865528.8599	-16138890.8943	-5.39	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	978	100.000	30.96	67865528.5210	-16138890.7331	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	979	100.000	30.96	67865527.8012	-16138890.3906	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	980	100.000	30.96	67865531.3829	-16138892.0942	-5.39	0	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	981	100.000	30.96	67865531.4071	-16138892.1063	-5.39	0	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	982	100.000	30.96	67865531.3916	-16138892.0981	-5.39	0	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	983	100.000	30.96	67865531.4399	-16138892.1221	-5.39	0	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	984	100.000	30.96	67865531.3965	-16138892.1004	-5.39	0	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	985	100.000	30.96	67865531.2807	-16138892.0456	-5.39	0	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	986	100.000	30.96	67865531.4198	-16138892.1114	-5.39	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	987	100.000	30.96	67865531.4678	-16138892.1342	-5.39	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	988	100.000	30.96	67865527.1648	-16138890.0881	-5.39	-0.04	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	989	100.000	30.96	67865528.1037	-16138890.5352	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	990	100.000	30.96	67865527.4409	-16138890.2192	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	991	100.000	30.96	67865527.8530	-16138890.4160	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	992	100.000	30.96	67865528.2101	-16138890.5863	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	993	100.000	30.96	67865528.3297	-16138890.6426	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	994	100.000	30.96	67865528.1445	-16138890.5549	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	995	100.000	30.96	67865527.9087	-16138890.4425	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	996	100.000	30.96	67865528.0533	-16138890.5109	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	997	100.000	30.96	67865527.8569	-16138890.4177	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	998	100.000	30.96	67865527.8314	-16138890.4058	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	999	100.000	30.96	67865528.2080	-16138890.5847	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1000	100.000	30.96	67865528.1114	-16138890.5381	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1001	100.000	30.96	67865527.8370	-16138890.4077	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1002	100.000	30.96	67865527.6898	-16138890.3382	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1003	100.000	30.96	67865527.7103	-16138890.3476	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1004	100.000	30.96	67865528.0080	-16138890.4891	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1005	100.000	30.96	67865527.9819	-16138890.4774	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1006	100.000	30.96	67865528.0950	-16138890.5307	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1007	100.000	30.96	67865528.1933	-16138890.5776	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1008	100.000	30.96	67865527.8797	-16138890.4286	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1009	100.000	30.96	67865528.0383	-16138890.5035	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1010	100.000	30.96	67865528.1281	-16138890.5467	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1011	100.000	30.96	67865528.1211	-16138890.5432	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1012	100.000	30.96	67865527.7887	-16138890.3847	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1013	100.000	30.96	67865527.8466	-16138890.4126	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1014	100.000	30.96	67865528.2408	-16138890.6005	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1015	100.000	30.96	67865528.0662	-16138890.5176	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1016	100.000	30.96	67865527.3827	-16138890.1921	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1017	100.000	30.96	67865528.1064	-16138890.5361	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1018	100.000	30.96	67865528.5390	-16138890.7418	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1019	100.000	30.96	67865528.4134	-16138890.6829	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1020	100.000	30.96	67865528.0616	-16138890.5147	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1021	100.000	30.96	67865528.3672	-16138890.6606	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1022	100.000	30.96	67865527.4065	-16138890.2039	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1023	100.000	30.96	67865527.9859	-16138890.4787	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1024	100.000	30.96	67865528.1313	-16138890.5478	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1025	100.000	30.96	67865528.1395	-16138890.5524	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1026	100.000	30.96	67865528.0907	-16138890.5284	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1027	100.000	30.96	67865527.8162	-16138890.3970	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1028	100.000	30.96	67865527.6072	-16138890.2993	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1029	100.000	30.96	67865527.7102	-16138890.3480	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1030	100.000	30.96	67865528.1641	-16138890.5633	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1031	100.000	30.96	67865527.5726	-16138890.2819	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1032	100.000	30.96	67865527.8220	-16138890.4006	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1033	100.000	30.96	67865527.3064	-16138890.1558	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1034	100.000	30.96	67865528.3224	-16138890.6384	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1035	100.000	30.96	67865528.4726	-16138890.7107	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1036	100.000	30.96	67865528.0744	-16138890.5211	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1037	100.000	30.96	67865527.9721	-16138890.4722	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1038	100.000	30.96	67865527.3481	-16138890.1753	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1039	100.000	30.96	67865527.8541	-16138890.4167	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1040	100.000	30.96	67865527.5579	-16138890.2752	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1041	100.000	30.96	67865527.8945	-16138890.4354	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1042	100.000	30.96	67865527.7360	-16138890.3599	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1043	100.000	30.96	67865527.9849	-16138890.4778	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1044	100.000	30.96	67865527.5499	-16138890.2714	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1045	100.000	30.96	67865528.1944	-16138890.5783	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1046	100.000	30.96	67865527.5837	-16138890.2877	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1047	100.000	30.96	67865528.0664	-16138890.5170	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1048	100.000	30.96	67865527.6832	-16138890.3340	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1049	100.000	30.96	67865526.9111	-16138889.9675	-5.39	-0.04	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1050	100.000	30.96	67865527.8380	-16138890.4076	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1051	100.000	30.96	67865527.5397	-16138890.2668	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1052	100.000	30.96	67865527.0544	-16138890.0358	-5.39	-0.04	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1053	100.000	30.96	67865527.6552	-16138890.3213	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1054	100.000	30.96	67865527.6628	-16138890.3253	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1055	100.000	30.96	67865527.3260	-16138890.1651	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1056	100.000	30.96	67865527.8620	-16138890.4201	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1057	100.000	30.96	67865527.7317	-16138890.3578	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1058	100.000	30.96	67865527.9261	-16138890.4504	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1059	100.000	30.96	67865527.3478	-16138890.1762	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1060	100.000	30.96	67865528.2383	-16138890.5990	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1061	100.000	30.96	67865527.4114	-16138890.2053	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
