Dataset	ScanNumber	Scan Filter Text	Source Temperature
251367	1945	+ c EI Q1MS [50.000-600.000]	250.38
251367	1946	+ c EI Q1MS [50.000-600.000]	250.35
251367	1947	+ c EI Q1MS [50.000-600.000]	250.35
251367	1948	+ c EI Q1MS [50.000-600.000]	250.35
251367	1949	+ c EI Q1MS [50.000-600.000]	250.35
251367	1950	+ c EI Q1MS [50.000-600.000]	250.35
251367	1951	+ c EI Q1MS [50.000-600.000]	250.35
251367	1952	+ c EI Q1MS [50.000-600.000]	250.35
251367	1953	+ c EI Q1MS [50.000-600.000]	250.29
251367	1954	+ c EI Q1MS [50.000-600.000]	250.29
251367	1955	+ c EI Q1MS [50.000-600.000]	250.29
251367	1956	+ c EI Q1MS [50.000-600.000]	250.29
251367	1957	+ c EI Q1MS [50.000-600.000]	250.29
251367	1958	+ c EI Q1MS [50.000-600.000]	250.29
251367	1959	+ c EI Q1MS [50.000-600.000]	250.29
251367	1960	+ c EI Q1MS [50.000-600.000]	250.29
251367	1961	+ c EI Q1MS [50.000-600.000]	250.10
251367	1962	+ c EI Q1MS [50.000-600.000]	250.10
251367	1963	+ c EI Q1MS [50.000-600.000]	250.10
251367	1964	+ c EI Q1MS [50.000-600.000]	250.10
251367	1965	+ c EI Q1MS [50.000-600.000]	250.10
251367	1966	+ c EI Q1MS [50.000-600.000]	250.10
251367	1967	+ c EI Q1MS [50.000-600.000]	250.10
251367	1968	+ c EI Q1MS [50.000-600.000]	250.51
251367	1969	+ c EI Q1MS [50.000-600.000]	250.51
251367	1970	+ c EI Q1MS [50.000-600.000]	250.51
251367	1971	+ c EI Q1MS [50.000-600.000]	250.51
251367	1972	+ c EI Q1MS [50.000-600.000]	250.51
251367	1973	+ c EI Q1MS [50.000-600.000]	250.51
251367	1974	+ c EI Q1MS [50.000-600.000]	250.51
251367	1975	+ c EI Q1MS [50.000-600.000]	250.51
251367	1976	+ c EI Q1MS [50.000-600.000]	250.69
251367	1977	+ c EI Q1MS [50.000-600.000]	250.69
251367	1978	+ c EI Q1MS [50.000-600.000]	250.69
251367	1979	+ c EI Q1MS [50.000-600.000]	250.69
251367	1980	+ c EI Q1MS [50.000-600.000]	250.69
251367	1981	+ c EI Q1MS [50.000-600.000]	250.69
251367	1982	+ c EI Q1MS [50.000-600.000]	250.69
251367	1983	+ c EI Q1MS [50.000-600.000]	250.69
251367	1984	+ c EI Q1MS [50.000-600.000]	250.69
251367	1985	+ c EI Q1MS [50.000-600.000]	250.69
251367	1986	+ c EI Q1MS [50.000-600.000]	250.69
251367	1987	+ c EI Q1MS [50.000-600.000]	250.69
251367	1988	+ c EI Q1MS [50.000-600.000]	250.69
251367	1989	+ c EI Q1MS [50.000-600.000]	250.69
251367	1990	+ c EI Q1MS [50.000-600.000]	250.69
251367	1991	+ c EI Q1MS [50.000-600.000]	250.32
251367	1992	+ c EI Q1MS [50.000-600.000]	250.32
251367	1993	+ c EI Q1MS [50.000-600.000]	250.32
251367	1994	+ c EI Q1MS [50.000-600.000]	250.32
251367	1995	+ c EI Q1MS [50.000-600.000]	250.32
251367	1996	+ c EI Q1MS [50.000-600.000]	250.32
251367	1997	+ c EI Q1MS [50.000-600.000]	250.32
251367	1998	+ c EI Q1MS [50.000-600.000]	250.17
251367	1999	+ c EI Q1MS [50.000-600.000]	250.17
251367	2000	+ c EI Q1MS [50.000-600.000]	250.17
251367	2001	+ c EI Q1MS [50.000-600.000]	250.17
251367	2002	+ c EI Q1MS [50.000-600.000]	250.17
251367	2003	+ c EI Q1MS [50.000-600.000]	250.17
251367	2004	+ c EI Q1MS [50.000-600.000]	250.17
251367	2005	+ c EI Q1MS [50.000-600.000]	250.17
251367	2006	+ c EI Q1MS [50.000-600.000]	250.32
251367	2007	+ c EI Q1MS [50.000-600.000]	250.32
251367	2008	+ c EI Q1MS [50.000-600.000]	250.32
251367	2009	+ c EI Q1MS [50.000-600.000]	250.32
251367	2010	+ c EI Q1MS [50.000-600.000]	250.32
251367	2011	+ c EI Q1MS [50.000-600.000]	250.32
251367	2012	+ c EI Q1MS [50.000-600.000]	250.32
251367	2013	+ c EI Q1MS [50.000-600.000]	250.32
251367	2014	+ c EI Q1MS [50.000-600.000]	250.32
251367	2015	+ c EI Q1MS [50.000-600.000]	250.32
251367	2016	+ c EI Q1MS [50.000-600.000]	250.32
251367	2017	+ c EI Q1MS [50.000-600.000]	250.32
251367	2018	+ c EI Q1MS [50.000-600.000]	250.32
251367	2019	+ c EI Q1MS [50.000-600.000]	250.32
251367	2020	+ c EI Q1MS [50.000-600.000]	250.32
251367	2021	+ c EI Q1MS [50.000-600.000]	250.48
251367	2022	+ c EI Q1MS [50.000-600.000]	250.48
251367	2023	+ c EI Q1MS [50.000-600.000]	250.48
251367	2024	+ c EI Q1MS [50.000-600.000]	250.48
251367	2025	+ c EI Q1MS [50.000-600.000]	250.48
251367	2026	+ c EI Q1MS [50.000-600.000]	250.48
251367	2027	+ c EI Q1MS [50.000-600.000]	250.48
251367	2028	+ c EI Q1MS [50.000-600.000]	250.69
251367	2029	+ c EI Q1MS [50.000-600.000]	250.69
251367	2030	+ c EI Q1MS [50.000-600.000]	250.69
251367	2031	+ c EI Q1MS [50.000-600.000]	250.69
251367	2032	+ c EI Q1MS [50.000-600.000]	250.69
251367	2033	+ c EI Q1MS [50.000-600.000]	250.69
251367	2034	+ c EI Q1MS [50.000-600.000]	250.69
251367	2035	+ c EI Q1MS [50.000-600.000]	250.69
251367	2036	+ c EI Q1MS [50.000-600.000]	250.32
251367	2037	+ c EI Q1MS [50.000-600.000]	250.32
251367	2038	+ c EI Q1MS [50.000-600.000]	250.32
251367	2039	+ c EI Q1MS [50.000-600.000]	250.32
251367	2040	+ c EI Q1MS [50.000-600.000]	250.32
251367	2041	+ c EI Q1MS [50.000-600.000]	250.32
251367	2042	+ c EI Q1MS [50.000-600.000]	250.32
251367	2043	+ c EI Q1MS [50.000-600.000]	250.69
251367	2044	+ c EI Q1MS [50.000-600.000]	250.69
251367	2045	+ c EI Q1MS [50.000-600.000]	250.69
251367	2046	+ c EI Q1MS [50.000-600.000]	250.69
251367	2047	+ c EI Q1MS [50.000-600.000]	250.69
251367	2048	+ c EI Q1MS [50.000-600.000]	250.69
251367	2049	+ c EI Q1MS [50.000-600.000]	250.69
251367	2050	+ c EI Q1MS [50.000-600.000]	250.69
251367	2051	+ c EI Q1MS [50.000-600.000]	250.51
251367	2052	+ c EI Q1MS [50.000-600.000]	250.51
251367	2053	+ c EI Q1MS [50.000-600.000]	250.51
251367	2054	+ c EI Q1MS [50.000-600.000]	250.51
251367	2055	+ c EI Q1MS [50.000-600.000]	250.51
251367	2056	+ c EI Q1MS [50.000-600.000]	250.51
251367	2057	+ c EI Q1MS [50.000-600.000]	250.51
251367	2058	+ c EI Q1MS [50.000-600.000]	250.45
251367	2059	+ c EI Q1MS [50.000-600.000]	250.45
251367	2060	+ c EI Q1MS [50.000-600.000]	250.45
251367	2061	+ c EI Q1MS [50.000-600.000]	250.45
251367	2062	+ c EI Q1MS [50.000-600.000]	250.45
251367	2063	+ c EI Q1MS [50.000-600.000]	250.45
251367	2064	+ c EI Q1MS [50.000-600.000]	250.45
251367	2065	+ c EI Q1MS [50.000-600.000]	250.45
251367	2066	+ c EI Q1MS [50.000-600.000]	250.35
251367	2067	+ c EI Q1MS [50.000-600.000]	250.35
251367	2068	+ c EI Q1MS [50.000-600.000]	250.35
251367	2069	+ c EI Q1MS [50.000-600.000]	250.35
251367	2070	+ c EI Q1MS [50.000-600.000]	250.35
251367	2071	+ c EI Q1MS [50.000-600.000]	250.35
251367	2072	+ c EI Q1MS [50.000-600.000]	250.35
251367	2073	+ c EI Q1MS [50.000-600.000]	250.51
251367	2074	+ c EI Q1MS [50.000-600.000]	250.51
251367	2075	+ c EI Q1MS [50.000-600.000]	250.51
251367	2076	+ c EI Q1MS [50.000-600.000]	250.51
251367	2077	+ c EI Q1MS [50.000-600.000]	250.51
251367	2078	+ c EI Q1MS [50.000-600.000]	250.51
251367	2079	+ c EI Q1MS [50.000-600.000]	250.51
251367	2080	+ c EI Q1MS [50.000-600.000]	250.51
251367	2081	+ c EI Q1MS [50.000-600.000]	250.14
251367	2082	+ c EI Q1MS [50.000-600.000]	250.14
251367	2083	+ c EI Q1MS [50.000-600.000]	250.14
251367	2084	+ c EI Q1MS [50.000-600.000]	250.14
251367	2085	+ c EI Q1MS [50.000-600.000]	250.14
251367	2086	+ c EI Q1MS [50.000-600.000]	250.14
251367	2087	+ c EI Q1MS [50.000-600.000]	250.14
251367	2088	+ c EI Q1MS [50.000-600.000]	250.23
251367	2089	+ c EI Q1MS [50.000-600.000]	250.23
251367	2090	+ c EI Q1MS [50.000-600.000]	250.23
251367	2091	+ c EI Q1MS [50.000-600.000]	250.23
251367	2092	+ c EI Q1MS [50.000-600.000]	250.23
251367	2093	+ c EI Q1MS [50.000-600.000]	250.23
251367	2094	+ c EI Q1MS [50.000-600.000]	250.23
251367	2095	+ c EI Q1MS [50.000-600.000]	250.23
251367	2096	+ c EI Q1MS [50.000-600.000]	250.10
251367	2097	+ c EI Q1MS [50.000-600.000]	250.10
251367	2098	+ c EI Q1MS [50.000-600.000]	250.10
251367	2099	+ c EI Q1MS [50.000-600.000]	250.10
251367	2100	+ c EI Q1MS [50.000-600.000]	250.10
251367	2101	+ c EI Q1MS [50.000-600.000]	250.10
251367	2102	+ c EI Q1MS [50.000-600.000]	250.10
251367	2103	+ c EI Q1MS [50.000-600.000]	250.26
251367	2104	+ c EI Q1MS [50.000-600.000]	250.26
251367	2105	+ c EI Q1MS [50.000-600.000]	250.26
251367	2106	+ c EI Q1MS [50.000-600.000]	250.26
251367	2107	+ c EI Q1MS [50.000-600.000]	250.26
251367	2108	+ c EI Q1MS [50.000-600.000]	250.26
251367	2109	+ c EI Q1MS [50.000-600.000]	250.26
251367	2110	+ c EI Q1MS [50.000-600.000]	250.26
251367	2111	+ c EI Q1MS [50.000-600.000]	250.04
251367	2112	+ c EI Q1MS [50.000-600.000]	250.04
251367	2113	+ c EI Q1MS [50.000-600.000]	250.04
251367	2114	+ c EI Q1MS [50.000-600.000]	250.04
251367	2115	+ c EI Q1MS [50.000-600.000]	250.04
251367	2116	+ c EI Q1MS [50.000-600.000]	250.04
251367	2117	+ c EI Q1MS [50.000-600.000]	250.04
251367	2118	+ c EI Q1MS [50.000-600.000]	250.14
251367	2119	+ c EI Q1MS [50.000-600.000]	250.14
251367	2120	+ c EI Q1MS [50.000-600.000]	250.14
251367	2121	+ c EI Q1MS [50.000-600.000]	250.14
251367	2122	+ c EI Q1MS [50.000-600.000]	250.14
251367	2123	+ c EI Q1MS [50.000-600.000]	250.14
251367	2124	+ c EI Q1MS [50.000-600.000]	250.14
251367	2125	+ c EI Q1MS [50.000-600.000]	250.14
251367	2126	+ c EI Q1MS [50.000-600.000]	250.23
251367	2127	+ c EI Q1MS [50.000-600.000]	250.23
251367	2128	+ c EI Q1MS [50.000-600.000]	250.23
251367	2129	+ c EI Q1MS [50.000-600.000]	250.23
251367	2130	+ c EI Q1MS [50.000-600.000]	250.23
251367	2131	+ c EI Q1MS [50.000-600.000]	250.23
251367	2132	+ c EI Q1MS [50.000-600.000]	250.23
251367	2133	+ c EI Q1MS [50.000-600.000]	250.20
251367	2134	+ c EI Q1MS [50.000-600.000]	250.20
251367	2135	+ c EI Q1MS [50.000-600.000]	250.20
251367	2136	+ c EI Q1MS [50.000-600.000]	250.20
251367	2137	+ c EI Q1MS [50.000-600.000]	250.20
251367	2138	+ c EI Q1MS [50.000-600.000]	250.20
251367	2139	+ c EI Q1MS [50.000-600.000]	250.20
251367	2140	+ c EI Q1MS [50.000-600.000]	250.20
251367	2141	+ c EI Q1MS [50.000-600.000]	250.04
251367	2142	+ c EI Q1MS [50.000-600.000]	250.04
251367	2143	+ c EI Q1MS [50.000-600.000]	250.04
251367	2144	+ c EI Q1MS [50.000-600.000]	250.04
251367	2145	+ c EI Q1MS [50.000-600.000]	250.04
251367	2146	+ c EI Q1MS [50.000-600.000]	250.04
251367	2147	+ c EI Q1MS [50.000-600.000]	250.04
251367	2148	+ c EI Q1MS [50.000-600.000]	250.69
251367	2149	+ c EI Q1MS [50.000-600.000]	250.69
251367	2150	+ c EI Q1MS [50.000-600.000]	250.69
251367	2151	+ c EI Q1MS [50.000-600.000]	250.69
251367	2152	+ c EI Q1MS [50.000-600.000]	250.69
251367	2153	+ c EI Q1MS [50.000-600.000]	250.69
251367	2154	+ c EI Q1MS [50.000-600.000]	250.69
251367	2155	+ c EI Q1MS [50.000-600.000]	250.69
251367	2156	+ c EI Q1MS [50.000-600.000]	250.38
251367	2157	+ c EI Q1MS [50.000-600.000]	250.38
251367	2158	+ c EI Q1MS [50.000-600.000]	250.38
251367	2159	+ c EI Q1MS [50.000-600.000]	250.38
251367	2160	+ c EI Q1MS [50.000-600.000]	250.38
251367	2161	+ c EI Q1MS [50.000-600.000]	250.38
251367	2162	+ c EI Q1MS [50.000-600.000]	250.38
251367	2163	+ c EI Q1MS [50.000-600.000]	250.14
251367	2164	+ c EI Q1MS [50.000-600.000]	250.14
251367	2165	+ c EI Q1MS [50.000-600.000]	250.14
251367	2166	+ c EI Q1MS [50.000-600.000]	250.14
251367	2167	+ c EI Q1MS [50.000-600.000]	250.14
251367	2168	+ c EI Q1MS [50.000-600.000]	250.14
251367	2169	+ c EI Q1MS [50.000-600.000]	250.14
251367	2170	+ c EI Q1MS [50.000-600.000]	250.14
251367	2171	+ c EI Q1MS [50.000-600.000]	250.38
251367	2172	+ c EI Q1MS [50.000-600.000]	250.38
251367	2173	+ c EI Q1MS [50.000-600.000]	250.38
251367	2174	+ c EI Q1MS [50.000-600.000]	250.38
251367	2175	+ c EI Q1MS [50.000-600.000]	250.38
251367	2176	+ c EI Q1MS [50.000-600.000]	250.38
251367	2177	+ c EI Q1MS [50.000-600.000]	250.38
251367	2178	+ c EI Q1MS [50.000-600.000]	250.14
251367	2179	+ c EI Q1MS [50.000-600.000]	250.14
251367	2180	+ c EI Q1MS [50.000-600.000]	250.14
251367	2181	+ c EI Q1MS [50.000-600.000]	250.14
251367	2182	+ c EI Q1MS [50.000-600.000]	250.14
251367	2183	+ c EI Q1MS [50.000-600.000]	250.14
251367	2184	+ c EI Q1MS [50.000-600.000]	250.14
251367	2185	+ c EI Q1MS [50.000-600.000]	250.14
251367	2186	+ c EI Q1MS [50.000-600.000]	250.10
251367	2187	+ c EI Q1MS [50.000-600.000]	250.10
251367	2188	+ c EI Q1MS [50.000-600.000]	250.10
251367	2189	+ c EI Q1MS [50.000-600.000]	250.10
251367	2190	+ c EI Q1MS [50.000-600.000]	250.10
251367	2191	+ c EI Q1MS [50.000-600.000]	250.10
251367	2192	+ c EI Q1MS [50.000-600.000]	250.10
251367	2193	+ c EI Q1MS [50.000-600.000]	250.26
251367	2194	+ c EI Q1MS [50.000-600.000]	250.26
251367	2195	+ c EI Q1MS [50.000-600.000]	250.26
251367	2196	+ c EI Q1MS [50.000-600.000]	250.26
251367	2197	+ c EI Q1MS [50.000-600.000]	250.26
251367	2198	+ c EI Q1MS [50.000-600.000]	250.26
251367	2199	+ c EI Q1MS [50.000-600.000]	250.26
251367	2200	+ c EI Q1MS [50.000-600.000]	250.26
251367	2201	+ c EI Q1MS [50.000-600.000]	250.20
251367	2202	+ c EI Q1MS [50.000-600.000]	250.20
251367	2203	+ c EI Q1MS [50.000-600.000]	250.20
251367	2204	+ c EI Q1MS [50.000-600.000]	250.20
251367	2205	+ c EI Q1MS [50.000-600.000]	250.20
251367	2206	+ c EI Q1MS [50.000-600.000]	250.20
251367	2207	+ c EI Q1MS [50.000-600.000]	250.20
251367	2208	+ c EI Q1MS [50.000-600.000]	250.32
251367	2209	+ c EI Q1MS [50.000-600.000]	250.32
251367	2210	+ c EI Q1MS [50.000-600.000]	250.32
251367	2211	+ c EI Q1MS [50.000-600.000]	250.32
251367	2212	+ c EI Q1MS [50.000-600.000]	250.32
251367	2213	+ c EI Q1MS [50.000-600.000]	250.32
251367	2214	+ c EI Q1MS [50.000-600.000]	250.32
251367	2215	+ c EI Q1MS [50.000-600.000]	250.32
251367	2216	+ c EI Q1MS [50.000-600.000]	250.69
251367	2217	+ c EI Q1MS [50.000-600.000]	250.69
251367	2218	+ c EI Q1MS [50.000-600.000]	250.69
251367	2219	+ c EI Q1MS [50.000-600.000]	250.69
251367	2220	+ c EI Q1MS [50.000-600.000]	250.69
251367	2221	+ c EI Q1MS [50.000-600.000]	250.69
251367	2222	+ c EI Q1MS [50.000-600.000]	250.69
251367	2223	+ c EI Q1MS [50.000-600.000]	250.17
251367	2224	+ c EI Q1MS [50.000-600.000]	250.17
251367	2225	+ c EI Q1MS [50.000-600.000]	250.17
251367	2226	+ c EI Q1MS [50.000-600.000]	250.17
251367	2227	+ c EI Q1MS [50.000-600.000]	250.17
251367	2228	+ c EI Q1MS [50.000-600.000]	250.17
251367	2229	+ c EI Q1MS [50.000-600.000]	250.17
251367	2230	+ c EI Q1MS [50.000-600.000]	250.17
251367	2231	+ c EI Q1MS [50.000-600.000]	250.35
251367	2232	+ c EI Q1MS [50.000-600.000]	250.35
251367	2233	+ c EI Q1MS [50.000-600.000]	250.35
251367	2234	+ c EI Q1MS [50.000-600.000]	250.35
251367	2235	+ c EI Q1MS [50.000-600.000]	250.35
251367	2236	+ c EI Q1MS [50.000-600.000]	250.35
251367	2237	+ c EI Q1MS [50.000-600.000]	250.35
251367	2238	+ c EI Q1MS [50.000-600.000]	250.04
251367	2239	+ c EI Q1MS [50.000-600.000]	250.04
251367	2240	+ c EI Q1MS [50.000-600.000]	250.04
251367	2241	+ c EI Q1MS [50.000-600.000]	250.04
251367	2242	+ c EI Q1MS [50.000-600.000]	250.04
251367	2243	+ c EI Q1MS [50.000-600.000]	250.04
251367	2244	+ c EI Q1MS [50.000-600.000]	250.04
251367	2245	+ c EI Q1MS [50.000-600.000]	250.04
251367	2246	+ c EI Q1MS [50.000-600.000]	250.45
251367	2247	+ c EI Q1MS [50.000-600.000]	250.45
251367	2248	+ c EI Q1MS [50.000-600.000]	250.45
251367	2249	+ c EI Q1MS [50.000-600.000]	250.45
251367	2250	+ c EI Q1MS [50.000-600.000]	250.45
251367	2251	+ c EI Q1MS [50.000-600.000]	250.45
251367	2252	+ c EI Q1MS [50.000-600.000]	250.45
251367	2253	+ c EI Q1MS [50.000-600.000]	250.10
251367	2254	+ c EI Q1MS [50.000-600.000]	250.10
251367	2255	+ c EI Q1MS [50.000-600.000]	250.10
251367	2256	+ c EI Q1MS [50.000-600.000]	250.10
251367	2257	+ c EI Q1MS [50.000-600.000]	250.10
251367	2258	+ c EI Q1MS [50.000-600.000]	250.10
251367	2259	+ c EI Q1MS [50.000-600.000]	250.10
251367	2260	+ c EI Q1MS [50.000-600.000]	250.10
251367	2261	+ c EI Q1MS [50.000-600.000]	250.10
251367	2262	+ c EI Q1MS [50.000-600.000]	250.10
251367	2263	+ c EI Q1MS [50.000-600.000]	250.10
251367	2264	+ c EI Q1MS [50.000-600.000]	250.10
251367	2265	+ c EI Q1MS [50.000-600.000]	250.10
251367	2266	+ c EI Q1MS [50.000-600.000]	250.10
251367	2267	+ c EI Q1MS [50.000-600.000]	250.10
251367	2268	+ c EI Q1MS [50.000-600.000]	250.01
251367	2269	+ c EI Q1MS [50.000-600.000]	250.01
251367	2270	+ c EI Q1MS [50.000-600.000]	250.01
251367	2271	+ c EI Q1MS [50.000-600.000]	250.01
251367	2272	+ c EI Q1MS [50.000-600.000]	250.01
251367	2273	+ c EI Q1MS [50.000-600.000]	250.01
251367	2274	+ c EI Q1MS [50.000-600.000]	250.01
251367	2275	+ c EI Q1MS [50.000-600.000]	250.01
251367	2276	+ c EI Q1MS [50.000-600.000]	250.45
251367	2277	+ c EI Q1MS [50.000-600.000]	250.45
251367	2278	+ c EI Q1MS [50.000-600.000]	250.45
251367	2279	+ c EI Q1MS [50.000-600.000]	250.45
251367	2280	+ c EI Q1MS [50.000-600.000]	250.45
251367	2281	+ c EI Q1MS [50.000-600.000]	250.45
251367	2282	+ c EI Q1MS [50.000-600.000]	250.45
251367	2283	+ c EI Q1MS [50.000-600.000]	250.17
251367	2284	+ c EI Q1MS [50.000-600.000]	250.17
251367	2285	+ c EI Q1MS [50.000-600.000]	250.17
251367	2286	+ c EI Q1MS [50.000-600.000]	250.17
251367	2287	+ c EI Q1MS [50.000-600.000]	250.17
251367	2288	+ c EI Q1MS [50.000-600.000]	250.17
251367	2289	+ c EI Q1MS [50.000-600.000]	250.17
251367	2290	+ c EI Q1MS [50.000-600.000]	250.17
251367	2291	+ c EI Q1MS [50.000-600.000]	250.32
251367	2292	+ c EI Q1MS [50.000-600.000]	250.32
251367	2293	+ c EI Q1MS [50.000-600.000]	250.32
251367	2294	+ c EI Q1MS [50.000-600.000]	250.32
251367	2295	+ c EI Q1MS [50.000-600.000]	250.32
251367	2296	+ c EI Q1MS [50.000-600.000]	250.32
251367	2297	+ c EI Q1MS [50.000-600.000]	250.32
251367	2298	+ c EI Q1MS [50.000-600.000]	250.01
251367	2299	+ c EI Q1MS [50.000-600.000]	250.01
251367	2300	+ c EI Q1MS [50.000-600.000]	250.01
251367	2301	+ c EI Q1MS [50.000-600.000]	250.01
251367	2302	+ c EI Q1MS [50.000-600.000]	250.01
251367	2303	+ c EI Q1MS [50.000-600.000]	250.01
251367	2304	+ c EI Q1MS [50.000-600.000]	250.01
251367	2305	+ c EI Q1MS [50.000-600.000]	250.01
251367	2306	+ c EI Q1MS [50.000-600.000]	250.04
251367	2307	+ c EI Q1MS [50.000-600.000]	250.04
251367	2308	+ c EI Q1MS [50.000-600.000]	250.04
251367	2309	+ c EI Q1MS [50.000-600.000]	250.04
251367	2310	+ c EI Q1MS [50.000-600.000]	250.04
251367	2311	+ c EI Q1MS [50.000-600.000]	250.04
251367	2312	+ c EI Q1MS [50.000-600.000]	250.04
251367	2313	+ c EI Q1MS [50.000-600.000]	250.48
251367	2314	+ c EI Q1MS [50.000-600.000]	250.48
251367	2315	+ c EI Q1MS [50.000-600.000]	250.48
251367	2316	+ c EI Q1MS [50.000-600.000]	250.48
251367	2317	+ c EI Q1MS [50.000-600.000]	250.48
251367	2318	+ c EI Q1MS [50.000-600.000]	250.48
251367	2319	+ c EI Q1MS [50.000-600.000]	250.48
251367	2320	+ c EI Q1MS [50.000-600.000]	250.48
251367	2321	+ c EI Q1MS [50.000-600.000]	250.38
251367	2322	+ c EI Q1MS [50.000-600.000]	250.38
251367	2323	+ c EI Q1MS [50.000-600.000]	250.38
251367	2324	+ c EI Q1MS [50.000-600.000]	250.38
251367	2325	+ c EI Q1MS [50.000-600.000]	250.38
251367	2326	+ c EI Q1MS [50.000-600.000]	250.38
251367	2327	+ c EI Q1MS [50.000-600.000]	250.38
251367	2328	+ c EI Q1MS [50.000-600.000]	250.32
251367	2329	+ c EI Q1MS [50.000-600.000]	250.32
251367	2330	+ c EI Q1MS [50.000-600.000]	250.32
251367	2331	+ c EI Q1MS [50.000-600.000]	250.32
251367	2332	+ c EI Q1MS [50.000-600.000]	250.32
251367	2333	+ c EI Q1MS [50.000-600.000]	250.32
251367	2334	+ c EI Q1MS [50.000-600.000]	250.32
251367	2335	+ c EI Q1MS [50.000-600.000]	250.32
251367	2336	+ c EI Q1MS [50.000-600.000]	250.38
251367	2337	+ c EI Q1MS [50.000-600.000]	250.38
251367	2338	+ c EI Q1MS [50.000-600.000]	250.38
251367	2339	+ c EI Q1MS [50.000-600.000]	250.38
251367	2340	+ c EI Q1MS [50.000-600.000]	250.38
251367	2341	+ c EI Q1MS [50.000-600.000]	250.38
251367	2342	+ c EI Q1MS [50.000-600.000]	250.38
251367	2343	+ c EI Q1MS [50.000-600.000]	250.10
251367	2344	+ c EI Q1MS [50.000-600.000]	250.10
251367	2345	+ c EI Q1MS [50.000-600.000]	250.10
251367	2346	+ c EI Q1MS [50.000-600.000]	250.10
251367	2347	+ c EI Q1MS [50.000-600.000]	250.10
251367	2348	+ c EI Q1MS [50.000-600.000]	250.10
251367	2349	+ c EI Q1MS [50.000-600.000]	250.10
251367	2350	+ c EI Q1MS [50.000-600.000]	250.10
251367	2351	+ c EI Q1MS [50.000-600.000]	250.20
251367	2352	+ c EI Q1MS [50.000-600.000]	250.20
251367	2353	+ c EI Q1MS [50.000-600.000]	250.20
251367	2354	+ c EI Q1MS [50.000-600.000]	250.20
251367	2355	+ c EI Q1MS [50.000-600.000]	250.20
251367	2356	+ c EI Q1MS [50.000-600.000]	250.20
251367	2357	+ c EI Q1MS [50.000-600.000]	250.20
251367	2358	+ c EI Q1MS [50.000-600.000]	250.38
251367	2359	+ c EI Q1MS [50.000-600.000]	250.38
251367	2360	+ c EI Q1MS [50.000-600.000]	250.38
251367	2361	+ c EI Q1MS [50.000-600.000]	250.38
251367	2362	+ c EI Q1MS [50.000-600.000]	250.38
251367	2363	+ c EI Q1MS [50.000-600.000]	250.38
251367	2364	+ c EI Q1MS [50.000-600.000]	250.38
251367	2365	+ c EI Q1MS [50.000-600.000]	250.38
251367	2366	+ c EI Q1MS [50.000-600.000]	250.04
251367	2367	+ c EI Q1MS [50.000-600.000]	250.04
251367	2368	+ c EI Q1MS [50.000-600.000]	250.04
251367	2369	+ c EI Q1MS [50.000-600.000]	250.04
251367	2370	+ c EI Q1MS [50.000-600.000]	250.04
251367	2371	+ c EI Q1MS [50.000-600.000]	250.04
251367	2372	+ c EI Q1MS [50.000-600.000]	250.04
251367	2373	+ c EI Q1MS [50.000-600.000]	250.38
251367	2374	+ c EI Q1MS [50.000-600.000]	250.38
251367	2375	+ c EI Q1MS [50.000-600.000]	250.38
251367	2376	+ c EI Q1MS [50.000-600.000]	250.38
251367	2377	+ c EI Q1MS [50.000-600.000]	250.38
251367	2378	+ c EI Q1MS [50.000-600.000]	250.38
251367	2379	+ c EI Q1MS [50.000-600.000]	250.38
251367	2380	+ c EI Q1MS [50.000-600.000]	250.38
251367	2381	+ c EI Q1MS [50.000-600.000]	250.23
251367	2382	+ c EI Q1MS [50.000-600.000]	250.23
251367	2383	+ c EI Q1MS [50.000-600.000]	250.23
251367	2384	+ c EI Q1MS [50.000-600.000]	250.23
251367	2385	+ c EI Q1MS [50.000-600.000]	250.23
251367	2386	+ c EI Q1MS [50.000-600.000]	250.23
251367	2387	+ c EI Q1MS [50.000-600.000]	250.23
251367	2388	+ c EI Q1MS [50.000-600.000]	250.23
251367	2389	+ c EI Q1MS [50.000-600.000]	250.23
251367	2390	+ c EI Q1MS [50.000-600.000]	250.23
251367	2391	+ c EI Q1MS [50.000-600.000]	250.23
251367	2392	+ c EI Q1MS [50.000-600.000]	250.23
251367	2393	+ c EI Q1MS [50.000-600.000]	250.23
251367	2394	+ c EI Q1MS [50.000-600.000]	250.23
251367	2395	+ c EI Q1MS [50.000-600.000]	250.23
251367	2396	+ c EI Q1MS [50.000-600.000]	250.35
251367	2397	+ c EI Q1MS [50.000-600.000]	250.35
251367	2398	+ c EI Q1MS [50.000-600.000]	250.35
