Dataset	ScanNumber	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	Scan Filter Text	Source Voltage (kV)	Source Current (uA)
205812	1220	28.357	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1221	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1222	33.864	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1223	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1224	48.833	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1225	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1226	31.419	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1227	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1228	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [294.00-304.00]	2.20	0.10
205812	1229	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1230	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.10
205812	1231	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1232	28.824	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1233	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1234	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.09
205812	1235	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1236	32.944	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1237	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1238	44.682	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1239	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1240	39.654	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1241	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1242	28.511	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1243	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1244	33.687	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1245	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1246	38.281	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.11
205812	1247	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1248	29.119	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1249	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1250	36.004	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.11
205812	1251	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1252	48.187	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1253	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1254	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1255	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1256	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1257	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1258	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1259	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1260	37.591	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1261	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1262	39.879	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1263	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1264	40.948	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1265	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1266	32.528	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1267	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1268	33.441	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.11
205812	1269	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1270	42.552	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1271	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1272	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.11
205812	1273	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1274	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1275	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1276	42.483	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1277	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1278	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1279	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1280	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1281	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1282	32.253	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1283	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1284	31.486	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1285	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1286	46.772	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1287	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1288	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.10
205812	1289	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1290	31.899	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1291	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1292	44.846	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1293	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1294	32.599	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1295	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1296	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.10
205812	1297	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1298	35.950	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1299	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1300	31.546	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.07
205812	1301	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1302	46.320	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.07
205812	1303	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1304	39.325	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.07
205812	1305	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1306	32.956	2	1	0.14	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.07
205812	1307	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1308	31.440	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1309	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1310	37.337	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.13
205812	1311	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1312	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1313	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1314	35.714	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1315	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1316	34.307	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.13
205812	1317	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1318	46.624	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.09
205812	1319	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1320	39.387	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1321	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1322	48.853	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1323	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1324	28.466	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1325	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1326	31.806	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1327	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1328	39.940	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1329	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1330	31.815	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1331	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1332	34.906	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1333	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1334	26.063	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1335	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1336	24.985	2	1	0.13	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1337	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1338	39.297	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.09
205812	1339	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.09
205812	1340	38.486	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1341	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1342	33.924	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1343	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1344	46.508	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1345	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1346	42.775	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1347	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1348	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1349	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1350	47.833	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1351	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1352	28.548	2	1	0.14	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1353	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1354	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1355	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1356	40.324	2	1	0.15	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.11
205812	1357	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1358	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [280.00-290.00]	2.20	0.11
205812	1359	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1360	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.11
205812	1361	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.11
205812	1362	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.13
205812	1363	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1364	38.443	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.13
205812	1365	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1366	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.13
205812	1367	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1368	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.13
205812	1369	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1370	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.13
205812	1371	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.13
205812	1372	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.14
205812	1373	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.14
205812	1374	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.14
205812	1375	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.14
205812	1376	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.14
205812	1377	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.14
205812	1378	47.925	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.14
205812	1379	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.14
205812	1380	48.137	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.14
205812	1381	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.14
205812	1382	44.128	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.14
205812	1383	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1384	37.795	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.12
205812	1385	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1386	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.12
205812	1387	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1388	48.467	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.12
205812	1389	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1390	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.12
205812	1391	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1392	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.12
205812	1393	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1394	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.12
205812	1395	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1396	39.632	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.12
205812	1397	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1398	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.12
205812	1399	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1400	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.12
205812	1401	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1402	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.12
205812	1403	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.12
205812	1404	49.489	2	1	0.16	1	0	ITMS + p NSI d Z ms [157.00-167.00]	2.20	0.06
205812	1405	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1406	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.06
205812	1407	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1408	41.037	2	1	0.15	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.06
205812	1409	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1410	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [158.00-168.00]	2.20	0.06
205812	1411	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1412	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.06
205812	1413	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.06
205812	1414	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.06
205812	1415	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1416	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [280.00-290.00]	2.20	0.10
205812	1417	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1418	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.10
205812	1419	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1420	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.10
205812	1421	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1422	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.10
205812	1423	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1424	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.10
205812	1425	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.10
205812	1426	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.10
205812	1427	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1428	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [280.00-290.00]	2.20	0.08
205812	1429	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1430	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.08
205812	1431	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1432	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.08
205812	1433	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1434	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.08
205812	1435	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1436	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.08
205812	1437	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1438	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.07
205812	1439	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1440	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.07
205812	1441	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1442	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.07
205812	1443	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1444	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.07
205812	1445	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1446	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.07
205812	1447	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1448	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.07
205812	1449	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.07
205812	1450	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.08
205812	1451	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1452	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [350.00-360.00]	2.20	0.08
205812	1453	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1454	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.08
205812	1455	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1456	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.20	0.08
205812	1457	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1458	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.08
205812	1459	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1460	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.20	0.08
205812	1461	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1462	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.21	0.04
205812	1463	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.21	0.04
205812	1464	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [362.00-372.00]	2.21	0.04
205812	1465	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.21	0.04
205812	1466	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.21	0.04
205812	1467	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.21	0.04
205812	1468	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.21	0.04
205812	1469	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.21	0.04
205812	1470	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.21	0.04
205812	1471	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.21	0.04
205812	1472	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [351.00-361.00]	2.21	0.04
205812	1473	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.21	0.04
205812	1474	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [173.00-183.00]	2.20	0.08
205812	1475	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1476	50.000	2	1	0.16	1	0	ITMS + p NSI d Z ms [173.00-183.00]	2.20	0.08
205812	1477	10.000	1	0	0.11	0	0	ITMS + c NSI Full ms [150.00-700.00]	2.20	0.08
205812	1478	47.964	2	1	0.16	1	0	ITMS + p NSI d Z ms [172.00-182.00]	2.20	0.08
