Dataset	ScanNumber	AGC	Ion Injection Time (ms)	Elapsed Scan Time (sec)	Orbitrap Resolution	Dependency Type	Master Scan Number	Monoisotopic M/Z	Charge State	HCD Energy	MS2 Isolation Width	Conversion Parameter B	Conversion Parameter C	Temperature Comp. (ppm)	Space Charge Comp. (ppm)	Resolution Comp. (ppm)	RawOvFtT	Injection t0	Collision Mode	Scan Filter Text	Source Pressure
706505	956	Predicted	22.877	0.277	30000	1	952	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	26895.8	0	sa_cid	FTMS + c ESI d sa Full ms2 583.2988@etd121.47 583.2988@cid30.00 [100.0000-1177.0000]	2.557
706505	957	Predicted	13.136	0.257	30000	1	953	0	2	-1.00	1.60	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	25912.1	0	etd	FTMS + c ESI d Full ms2 649.8489@etd121.47 [100.0000-1310.0000]	2.557
706505	958	Predicted	10.960	0.258	30000	1	953	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	22591.7	0	sa_hcd	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@hcd30.00 [100.0000-1310.0000]	2.557
706505	959	Predicted	10.960	0.265	30000	1	953	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	32060.8	0	sa_cid	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@cid30.00 [100.0000-1310.0000]	2.557
706505	960	On	17.241	0.163	60000	0	-1	-1.0000	0	-1.00	-1.00	211723524.144988	-151810674.131172	-6.75	-0.64	-0.17	3503248.8	-0.007		FTMS + p ESI Full ms [350.0000-2000.0000]	2.557
706505	961	Predicted	0.406	0.199	30000	1	939	0	3	-25.99	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	26391.2	0	hcd	FTMS + c ESI d Full ms2 432.8997@hcd30.00 [100.0000-1309.0000]	2.557
706505	962	Predicted	0.426	0.135	30000	1	939	0	3	-26.01	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	26728.8	0	hcd	FTMS + c ESI d Full ms2 433.9020@hcd30.00 [100.0000-1312.0000]	2.557
706505	963	Predicted	7.152	0.135	30000	1	939	0	2	-35.71	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	27167.5	0	hcd	FTMS + c ESI d Full ms2 648.8458@hcd30.00 [100.0000-1308.0000]	2.557
706505	964	Predicted	100.000	0.276	30000	1	961	0	3	-1.00	1.60	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	73270.1	-0.020	etd	FTMS + c ESI d Full ms2 432.8997@etd53.99 [100.0000-1309.0000]	2.557
706505	965	Predicted	100.000	0.279	30000	1	961	0	3	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	57784.0	-0.020	sa_hcd	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@hcd30.00 [100.0000-1309.0000]	2.557
706505	966	Predicted	100.000	0.297	30000	1	961	0	3	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	86380.3	-0.020	sa_cid	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@cid30.00 [100.0000-1309.0000]	2.557
706505	967	Predicted	100.000	0.276	30000	1	962	0	3	-1.00	1.60	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	2625582.8	0.012	etd	FTMS + c ESI d Full ms2 433.9020@etd53.99 [100.0000-1312.0000]	2.551
706505	968	Predicted	100.000	0.279	30000	1	962	0	3	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	6620901.5	0.031	sa_hcd	FTMS + c ESI d sa Full ms2 433.9020@etd53.99 433.9020@hcd30.00 [100.0000-1312.0000]	2.551
706505	969	Predicted	100.000	0.297	30000	1	962	0	3	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	2669450.8	0.002	sa_cid	FTMS + c ESI d sa Full ms2 433.9020@etd53.99 433.9020@cid30.00 [100.0000-1312.0000]	2.551
706505	970	Predicted	100.000	0.344	30000	1	963	0	2	-1.00	1.60	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	2122082.0	0.008	etd	FTMS + c ESI d Full ms2 648.8458@etd121.47 [100.0000-1308.0000]	2.551
706505	971	Predicted	100.000	0.347	30000	1	963	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	2961359.8	0.021	sa_hcd	FTMS + c ESI d sa Full ms2 648.8458@etd121.47 648.8458@hcd30.00 [100.0000-1308.0000]	2.551
706505	972	Predicted	100.000	0.354	30000	1	963	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	2147434.5	-0.010	sa_cid	FTMS + c ESI d sa Full ms2 648.8458@etd121.47 648.8458@cid30.00 [100.0000-1308.0000]	2.551
706505	973	Predicted	22.877	0.135	30000	1	939	0	2	-32.55	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	521467.4	0.026	hcd	FTMS + c ESI d Full ms2 583.2984@hcd30.00 [100.0000-1177.0000]	2.551
706505	974	Predicted	10.962	0.134	30000	1	939	0	2	-35.76	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	652238.8	0.033	hcd	FTMS + c ESI d Full ms2 649.8490@hcd30.00 [100.0000-1310.0000]	2.551
706505	975	Predicted	100.000	0.345	30000	1	973	0	2	-1.00	1.60	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	943407.6	0.016	etd	FTMS + c ESI d Full ms2 583.2984@etd121.47 [100.0000-1177.0000]	2.551
706505	976	Predicted	100.000	0.347	30000	1	973	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	1002951.3	-0.005	sa_hcd	FTMS + c ESI d sa Full ms2 583.2984@etd121.47 583.2984@hcd30.00 [100.0000-1177.0000]	2.551
706505	977	Predicted	100.000	0.354	30000	1	973	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	991927.7	0.005	sa_cid	FTMS + c ESI d sa Full ms2 583.2984@etd121.47 583.2984@cid30.00 [100.0000-1177.0000]	2.551
706505	978	Predicted	100.000	0.344	30000	1	974	0	2	-1.00	1.60	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	1658839.8	-0.002	etd	FTMS + c ESI d Full ms2 649.8490@etd121.47 [100.0000-1310.0000]	2.551
706505	979	Predicted	100.000	0.347	30000	1	974	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	2095267.0	0.015	sa_hcd	FTMS + c ESI d sa Full ms2 649.8490@etd121.47 649.8490@hcd30.00 [100.0000-1310.0000]	2.551
706505	980	Predicted	100.000	0.354	30000	1	974	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	1826202.9	0.022	sa_cid	FTMS + c ESI d sa Full ms2 649.8490@etd121.47 649.8490@cid30.00 [100.0000-1310.0000]	2.551
706505	981	On	1.270	0.147	60000	0	-1	-1.0000	0	-1.00	-1.00	211723524.144988	-151810674.131172	-6.75	-0.64	-0.17	1816212.3	-0.031		FTMS + p ESI Full ms [350.0000-2000.0000]	2.551
706505	982	On	0.018	0.146	60000	0	-1	-1.0000	0	-1.00	-1.00	211723792.452553	-151811058.897374	-6.75	-0.01	-0.17	82726.5	-0.020		FTMS + p ESI Full ms [350.0000-2000.0000]	2.548
706505	983	Predicted	0.517	0.199	30000	1	981	0	3	-25.99	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	882194.5	0.024	hcd	FTMS + c ESI d Full ms2 432.8999@hcd30.00 [100.0000-1309.0000]	2.548
706505	984	Predicted	0.527	0.148	30000	1	981	0	3	-26.01	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	563066.2	0.034	hcd	FTMS + c ESI d Full ms2 433.9023@hcd30.00 [100.0000-1312.0000]	2.548
706505	985	Predicted	10.318	0.265	30000	1	981	0	2	-35.71	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	883441.3	0.043	hcd	FTMS + c ESI d Full ms2 648.8465@hcd30.00 [100.0000-1308.0000]	2.548
706505	986	Predicted	0.431	0.218	30000	1	983	0	3	-1.00	1.60	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	629085.3	0.008	etd	FTMS + c ESI d Full ms2 432.8999@etd53.99 [100.0000-1309.0000]	2.548
706505	987	Predicted	0.409	0.180	30000	1	983	0	3	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	516962.3	-0.020	sa_hcd	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@hcd30.00 [100.0000-1309.0000]	2.548
706505	988	Predicted	0.409	0.197	30000	1	983	0	3	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	500005.7	0.001	sa_cid	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@cid30.00 [100.0000-1309.0000]	2.548
706505	989	Predicted	0.451	0.177	30000	1	984	0	3	-1.00	1.60	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	348828.3	-0.013	etd	FTMS + c ESI d Full ms2 433.9023@etd53.99 [100.0000-1312.0000]	2.548
706505	990	Predicted	0.418	0.180	30000	1	984	0	3	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	418966.8	-0.045	sa_hcd	FTMS + c ESI d sa Full ms2 433.9023@etd53.99 433.9023@hcd30.00 [100.0000-1312.0000]	2.548
706505	991	Predicted	0.418	0.197	30000	1	984	0	3	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	373023.5	-0.075	sa_cid	FTMS + c ESI d sa Full ms2 433.9023@etd53.99 433.9023@cid30.00 [100.0000-1312.0000]	2.548
706505	992	Predicted	8.971	0.253	30000	1	985	0	2	-1.00	1.60	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	416859.8	-0.022	etd	FTMS + c ESI d Full ms2 648.8465@etd121.47 [100.0000-1308.0000]	2.548
706505	993	Predicted	8.262	0.255	30000	1	985	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	424371.8	0.012	sa_hcd	FTMS + c ESI d sa Full ms2 648.8465@etd121.47 648.8465@hcd30.00 [100.0000-1308.0000]	2.548
706505	994	Predicted	8.262	0.262	30000	1	985	0	2	-1.00	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	405307.8	-0.009	sa_cid	FTMS + c ESI d sa Full ms2 648.8465@etd121.47 648.8465@cid30.00 [100.0000-1308.0000]	2.548
706505	995	Predicted	40.560	0.135	30000	1	981	0	2	-29.41	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	931450.8	0	hcd	FTMS + c ESI d Full ms2 513.2823@hcd30.00 [100.0000-1037.0000]	2.548
706505	996	Predicted	10.398	0.135	30000	1	981	0	2	-35.76	2.00	211723797.175588	-151811065.671095	-6.75	-0.08	-0.09	608715.1	0.045	hcd	FTMS + c ESI d Full ms2 649.8494@hcd30.00 [100.0000-1310.0000]	2.548
706505	997	Predicted	33.301	0.277	30000	1	995	0	2	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	395405.9	0	etd	FTMS + c ESI d Full ms2 513.2823@etd121.47 [100.0000-1037.0000]	2.548
706505	998	Predicted	29.079	0.276	30000	1	995	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	417184.2	-0.008	sa_hcd	FTMS + c ESI d sa Full ms2 513.2823@etd121.47 513.2823@hcd30.00 [100.0000-1037.0000]	2.548
706505	999	Predicted	29.079	0.283	30000	1	995	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	403665.1	-0.057	sa_cid	FTMS + c ESI d sa Full ms2 513.2823@etd121.47 513.2823@cid30.00 [100.0000-1037.0000]	2.548
706505	1000	Predicted	9.227	0.253	30000	1	996	0	2	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	286518.5	-0.039	etd	FTMS + c ESI d Full ms2 649.8494@etd121.47 [100.0000-1310.0000]	2.548
706505	1001	Predicted	8.371	0.255	30000	1	996	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	284657.3	0.017	sa_hcd	FTMS + c ESI d sa Full ms2 649.8494@etd121.47 649.8494@hcd30.00 [100.0000-1310.0000]	2.548
706505	1002	Predicted	8.371	0.262	30000	1	996	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	313008.3	-0.035	sa_cid	FTMS + c ESI d sa Full ms2 649.8494@etd121.47 649.8494@cid30.00 [100.0000-1310.0000]	2.548
706505	1003	On	0.334	0.146	60000	0	-1	-1.0000	0	-1.00	-1.00	211723721.324706	-151810956.901926	-6.76	-0.18	-0.17	681232.1	-0.014		FTMS + p ESI Full ms [350.0000-2000.0000]	2.548
706505	1004	Predicted	0.409	0.199	30000	1	982	0	3	-25.99	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	711711.3	0.038	hcd	FTMS + c ESI d Full ms2 432.8996@hcd30.00 [100.0000-1309.0000]	2.548
706505	1005	Predicted	0.418	0.135	30000	1	982	0	3	-26.01	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	483569.1	0.051	hcd	FTMS + c ESI d Full ms2 433.9021@hcd30.00 [100.0000-1312.0000]	2.548
706505	1006	Predicted	8.262	0.260	30000	1	982	0	2	-35.71	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	751449.9	0.042	hcd	FTMS + c ESI d Full ms2 648.8457@hcd30.00 [100.0000-1308.0000]	2.548
706505	1007	Predicted	0.475	0.218	30000	1	1004	0	3	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	683283.8	0	etd	FTMS + c ESI d Full ms2 432.8996@etd53.99 [100.0000-1309.0000]	2.549
706505	1008	Predicted	0.450	0.180	30000	1	1004	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	399547.1	0	sa_hcd	FTMS + c ESI d sa Full ms2 432.8996@etd53.99 432.8996@hcd30.00 [100.0000-1309.0000]	2.549
706505	1009	Predicted	0.450	0.197	30000	1	1004	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	528266.6	-0.001	sa_cid	FTMS + c ESI d sa Full ms2 432.8996@etd53.99 432.8996@cid30.00 [100.0000-1309.0000]	2.549
706505	1010	Predicted	0.509	0.177	30000	1	1005	0	3	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	400694.1	-0.014	etd	FTMS + c ESI d Full ms2 433.9021@etd53.99 [100.0000-1312.0000]	2.549
706505	1011	Predicted	0.461	0.180	30000	1	1005	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	420249.7	-0.037	sa_hcd	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@hcd30.00 [100.0000-1312.0000]	2.549
706505	1012	Predicted	0.461	0.197	30000	1	1005	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	427993.5	-0.014	sa_cid	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@cid30.00 [100.0000-1312.0000]	2.549
706505	1013	Predicted	10.710	0.255	30000	1	1006	0	2	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	484976.2	-0.023	etd	FTMS + c ESI d Full ms2 648.8457@etd121.47 [100.0000-1308.0000]	2.549
706505	1014	Predicted	9.865	0.257	30000	1	1006	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	500851.7	0.012	sa_hcd	FTMS + c ESI d sa Full ms2 648.8457@etd121.47 648.8457@hcd30.00 [100.0000-1308.0000]	2.549
706505	1015	Predicted	9.865	0.264	30000	1	1006	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	515318.1	-0.014	sa_cid	FTMS + c ESI d sa Full ms2 648.8457@etd121.47 648.8457@cid30.00 [100.0000-1308.0000]	2.549
706505	1016	Predicted	8.371	0.135	30000	1	982	0	2	-35.76	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	509686.1	0.028	hcd	FTMS + c ESI d Full ms2 649.8491@hcd30.00 [100.0000-1310.0000]	2.549
706505	1017	Predicted	12.328	0.256	30000	1	1016	0	2	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	367238.6	-0.038	etd	FTMS + c ESI d Full ms2 649.8491@etd121.47 [100.0000-1310.0000]	2.549
706505	1018	Predicted	9.714	0.257	30000	1	1016	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	331479.5	0.029	sa_hcd	FTMS + c ESI d sa Full ms2 649.8491@etd121.47 649.8491@hcd30.00 [100.0000-1310.0000]	2.549
706505	1019	Predicted	9.714	0.264	30000	1	1016	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	339549.8	-0.010	sa_cid	FTMS + c ESI d sa Full ms2 649.8491@etd121.47 649.8491@cid30.00 [100.0000-1310.0000]	2.553
706505	1020	On	0.239	0.146	60000	0	-1	-1.0000	0	-1.00	-1.00	211723739.548010	-151810983.024928	-6.76	-0.14	-0.17	579899.1	-0.013		FTMS + p ESI Full ms [350.0000-2000.0000]	2.553
706505	1021	Predicted	0.450	0.199	30000	1	1003	0	3	-25.99	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	751129.4	0.037	hcd	FTMS + c ESI d Full ms2 432.8999@hcd30.00 [100.0000-1309.0000]	2.553
706505	1022	Predicted	0.461	0.135	30000	1	1003	0	3	-26.01	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	394576.8	0.029	hcd	FTMS + c ESI d Full ms2 433.9022@hcd30.00 [100.0000-1312.0000]	2.553
706505	1023	Predicted	9.865	0.256	30000	1	1003	0	2	-35.71	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	860570.4	0.027	hcd	FTMS + c ESI d Full ms2 648.8462@hcd30.00 [100.0000-1308.0000]	2.553
706505	1024	Predicted	0.398	0.480	30000	1	1021	0	3	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	582208.2	0.002	etd	FTMS + c ESI d Full ms2 432.8999@etd53.99 [100.0000-1309.0000]	2.553
706505	1025	Predicted	0.377	0.180	30000	1	1021	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	504829.5	-0.006	sa_hcd	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@hcd30.00 [100.0000-1309.0000]	2.553
706505	1026	Predicted	0.377	0.197	30000	1	1021	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	466238.4	-0.013	sa_cid	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@cid30.00 [100.0000-1309.0000]	2.553
706505	1027	Predicted	0.427	0.177	30000	1	1022	0	3	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	360116.5	-0.016	etd	FTMS + c ESI d Full ms2 433.9022@etd53.99 [100.0000-1312.0000]	2.553
706505	1028	Predicted	0.392	0.181	30000	1	1022	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	379426.5	-0.063	sa_hcd	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@hcd30.00 [100.0000-1312.0000]	2.553
706505	1029	Predicted	0.392	0.197	30000	1	1022	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	394310.0	-0.057	sa_cid	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@cid30.00 [100.0000-1312.0000]	2.553
706505	1030	Predicted	8.639	0.253	30000	1	1023	0	2	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	400025.2	0.017	etd	FTMS + c ESI d Full ms2 648.8462@etd121.47 [100.0000-1308.0000]	2.548
706505	1031	Predicted	7.959	0.255	30000	1	1023	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	402465.7	0.016	sa_hcd	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@hcd30.00 [100.0000-1308.0000]	2.548
706505	1032	Predicted	7.959	0.262	30000	1	1023	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	390480.0	-0.007	sa_cid	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@cid30.00 [100.0000-1308.0000]	2.548
706505	1033	Predicted	9.713	0.135	30000	1	1003	0	2	-35.76	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	567598.6	0.031	hcd	FTMS + c ESI d Full ms2 649.8489@hcd30.00 [100.0000-1310.0000]	2.548
706505	1034	Predicted	26.664	0.134	30000	1	1003	0	2	-32.55	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	560342.8	0.036	hcd	FTMS + c ESI d Full ms2 583.2985@hcd30.00 [100.0000-1177.0000]	2.548
706505	1035	Predicted	13.000	0.257	30000	1	1033	0	2	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	375961.0	-0.041	etd	FTMS + c ESI d Full ms2 649.8489@etd121.47 [100.0000-1310.0000]	2.548
706505	1036	Predicted	9.080	0.256	30000	1	1033	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	293278.8	0.018	sa_hcd	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@hcd30.00 [100.0000-1310.0000]	2.548
706505	1037	Predicted	9.080	0.263	30000	1	1033	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	311813.1	0.006	sa_cid	FTMS + c ESI d sa Full ms2 649.8489@etd121.47 649.8489@cid30.00 [100.0000-1310.0000]	2.548
706505	1038	Predicted	37.804	0.282	30000	1	1034	0	2	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	432282.5	0.001	etd	FTMS + c ESI d Full ms2 583.2985@etd121.47 [100.0000-1177.0000]	2.548
706505	1039	Predicted	34.911	0.282	30000	1	1034	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	427173.7	-0.028	sa_hcd	FTMS + c ESI d sa Full ms2 583.2985@etd121.47 583.2985@hcd30.00 [100.0000-1177.0000]	2.548
706505	1040	Predicted	34.911	0.289	30000	1	1034	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	426582.7	-0.008	sa_cid	FTMS + c ESI d sa Full ms2 583.2985@etd121.47 583.2985@cid30.00 [100.0000-1177.0000]	2.548
706505	1041	On	0.258	0.146	60000	0	-1	-1.0000	0	-1.00	-1.00	211723735.098639	-151810976.648514	-6.76	-0.15	-0.17	598867.2	-0.022		FTMS + p ESI Full ms [350.0000-2000.0000]	2.548
706505	1042	Predicted	0.377	0.199	30000	1	1020	0	3	-25.99	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	567462.4	0.041	hcd	FTMS + c ESI d Full ms2 432.8997@hcd30.00 [100.0000-1309.0000]	2.548
706505	1043	Predicted	0.392	0.135	30000	1	1020	0	3	-26.01	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	432261.6	0.021	hcd	FTMS + c ESI d Full ms2 433.9022@hcd30.00 [100.0000-1312.0000]	2.548
706505	1044	Predicted	7.959	0.246	30000	1	1020	0	2	-35.71	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	708608.4	0.039	hcd	FTMS + c ESI d Full ms2 648.8459@hcd30.00 [100.0000-1308.0000]	2.548
706505	1045	Predicted	0.371	0.207	30000	1	1042	0	3	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	549051.8	0	etd	FTMS + c ESI d Full ms2 432.8997@etd53.99 [100.0000-1309.0000]	2.548
706505	1046	Predicted	0.351	0.180	30000	1	1042	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	398847.0	-0.005	sa_hcd	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@hcd30.00 [100.0000-1309.0000]	2.548
706505	1047	Predicted	0.351	0.197	30000	1	1042	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	397837.8	-0.017	sa_cid	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@cid30.00 [100.0000-1309.0000]	2.548
706505	1048	Predicted	0.389	0.177	30000	1	1043	0	3	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	304090.8	-0.020	etd	FTMS + c ESI d Full ms2 433.9022@etd53.99 [100.0000-1312.0000]	2.548
706505	1049	Predicted	0.360	0.180	30000	1	1043	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	325202.4	-0.050	sa_hcd	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@hcd30.00 [100.0000-1312.0000]	2.548
706505	1050	Predicted	0.360	0.197	30000	1	1043	0	3	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	315851.8	-0.046	sa_cid	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@cid30.00 [100.0000-1312.0000]	2.548
706505	1051	Predicted	10.682	0.255	30000	1	1044	0	2	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	512164.7	-0.014	etd	FTMS + c ESI d Full ms2 648.8459@etd121.47 [100.0000-1308.0000]	2.548
706505	1052	Predicted	9.837	0.258	30000	1	1044	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	450796.2	0.004	sa_hcd	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@hcd30.00 [100.0000-1308.0000]	2.548
706505	1053	Predicted	9.837	0.264	30000	1	1044	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	441238.2	-0.016	sa_cid	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@cid30.00 [100.0000-1308.0000]	2.551
706505	1054	Predicted	34.911	0.135	30000	1	1020	0	2	-32.55	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	689034.6	0.038	hcd	FTMS + c ESI d Full ms2 583.2983@hcd30.00 [100.0000-1177.0000]	2.551
706505	1055	Predicted	46.094	0.135	30000	1	1020	0	2	-36.24	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	788632.2	0.031	hcd	FTMS + c ESI d Full ms2 659.8368@hcd30.00 [100.0000-1330.0000]	2.551
706505	1056	Predicted	28.918	0.273	30000	1	1054	0	2	-1.00	1.60	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	338414.3	-0.001	etd	FTMS + c ESI d Full ms2 583.2983@etd121.47 [100.0000-1177.0000]	2.551
706505	1057	Predicted	25.895	0.273	30000	1	1054	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	334674.0	-0.005	sa_hcd	FTMS + c ESI d sa Full ms2 583.2983@etd121.47 583.2983@hcd30.00 [100.0000-1177.0000]	2.551
706505	1058	Predicted	25.895	0.280	30000	1	1054	0	2	-1.00	2.00	211723796.897772	-151811065.267346	-6.76	-0.08	-0.09	308508.5	-0.003	sa_cid	FTMS + c ESI d sa Full ms2 583.2983@etd121.47 583.2983@cid30.00 [100.0000-1177.0000]	2.551
